Name,Status,Class,Gender,Race,Ability,Eyes,Strength,Intelligence,Attractiveness,Tech Skill,Cool,Credits,Credit Yield,Opened Vault,Rarity
Character #1777,First Citizen,Club Promoter,Male,Human,None,Grumpy,47,92,88,94,95,440,Low,True,516
Character #1778,First Citizen,Nerd,Male,Android,None,Angry,56,59,33,33,71,444,Low,True,712
Character #1779,First Citizen,Worker,Female,Human,None,Skeptical,39,25,59,23,94,293,Low,True,1759
Character #1780,First Citizen,Officer,Female,Mutant,None,Tired,87,67,87,60,43,436,Low,True,680
Character #1781,First Citizen,Slayer,Male,Demon,Dense,Angry,82,94,84,80,80,1452,High,False,11
Character #1782,First Citizen,Samurai,Male,Android,None,Focused,55,62,34,21,19,584,Mid,True,1080
Character #1783,First Citizen,Worker,Female,Human,None,Focused,59,46,65,66,68,292,Low,True,1377
Character #1784,First Citizen,Officer,Male,Human,None,Grumpy,98,40,27,80,29,441,Low,True,1258
Character #1785,First Citizen,Bartender,Female,Ape,Ghost Walk,Grumpy,18,35,14,90,96,291,Low,True,165
Character #1786,First Citizen,Chat Support,Male,Human,None,Grumpy,72,69,87,33,13,290,Low,True,1679
Character #1787,First Citizen,Chat Support,Female,Human,None,Tired,35,80,40,75,39,297,Low,True,1712
Character #1788,First Citizen,Scavenger,Male,Ghost,Weapon Check,Scar,33,16,68,94,18,441,Low,True,130
Character #1789,First Citizen,Officer,Female,Human,None,Bloodshot,70,28,56,59,23,440,Low,True,1573
Character #1790,First Citizen,Chat Support,Male,Human,None,Scar,45,56,35,88,33,299,Low,True,1787
Character #1791,First Citizen,Celebrity,Male,Human,None,Angry,98,80,91,74,70,1453,High,True,172
Character #1792,First Citizen,Developer,Male,Android,None,Bloodshot,28,46,91,11,53,440,Low,True,1276
Character #1793,First Citizen,Bartender,Female,Human,None,Tired,67,32,22,75,40,294,Low,True,1824
Character #1794,First Citizen,Bartender,Male,Human,None,Angry,40,83,59,65,60,290,Low,True,1393
Character #1795,First Citizen,Club Owner,Female,Human,None,Skeptical,67,56,46,59,25,581,Mid,True,920
Character #1796,First Citizen,Day One Bitcoin Investor,Female,Android,None,Paranoid,86,80,84,89,84,1452,High,True,87
Character #1797,First Citizen,Cook,Male,Human,None,Cyborg,67,67,72,95,30,292,Low,True,697
Character #1798,First Citizen,Builder,Male,Human,None,Tired,97,44,35,77,45,297,Low,True,1464
Character #1799,First Citizen,Grunt,Female,Mutant,None,Skeptical,33,76,24,58,93,298,Low,True,1278
Character #1800,First Citizen,Driver,Male,Android,None,Suspicious,22,66,35,66,27,297,Low,True,1847
Character #1801,First Citizen,Driver,Female,Human,None,Focused,37,64,64,26,38,292,Low,True,1895
Character #1802,First Citizen,Driver,Female,Ape,Shield,Bloodshot,60,13,87,53,12,294,Low,True,295
Character #1803,First Citizen,Day One Bitcoin Investor,Female,Albino,None,Paranoid,98,86,71,97,71,1456,High,True,76
Character #1804,First Citizen,Assistant,Male,Human,None,Robot,27,59,25,16,78,293,Low,True,1531
Character #1805,First Citizen,NFT Artist,Male,Human,None,Alien,98,51,58,92,81,873,Mid,True,275
Character #1806,First Citizen,Tech Weapon Dealer,Female,Aeon,Weapon Check,Suspicious,87,91,83,90,84,873,Mid,True,54
Character #1807,First Citizen,Tech Runner,Female,Human,None,Cyborg,82,33,59,84,48,581,Mid,True,519
Character #1808,First Citizen,Chat Support,Male,Human,None,Paranoid,18,53,50,66,70,298,Low,True,1795
Character #1809,First Citizen,Wraith,Male,Aeon,Locksmith,Scar,93,87,96,87,83,1451,High,False,5
Character #1810,First Citizen,Cook,Male,Human,None,Bloodshot,99,60,47,47,85,299,Low,True,1199
Character #1811,First Citizen,Chat Support,Male,Human,None,Skeptical,28,11,60,78,30,298,Low,True,1946
Character #1812,First Citizen,Scavenger,Female,Human,Shield,Focused,57,82,43,73,41,443,Low,True,205
Character #1813,First Citizen,Worker,Female,Human,None,Sad,43,22,65,76,77,291,Low,True,1534
Character #1814,First Citizen,Nerd,Female,Human,None,Bloodshot,37,81,48,11,44,442,Low,True,1040
Character #1815,First Citizen,Cook,Male,Human,None,Suspicious,66,24,26,89,52,299,Low,True,1722
Character #1816,First Citizen,Builder,Female,Human,None,Alien,18,99,36,83,72,298,Low,True,958
Character #1817,First Citizen,Club Owner,Male,Human,None,Scar,82,62,80,58,52,586,Mid,True,589
Character #1818,First Citizen,Architect,Female,Human,None,Sad,57,52,74,52,80,875,Mid,True,262
Character #1819,First Citizen,Cyberstreet Trader,Male,Human,None,Grumpy,47,70,80,96,20,583,Mid,True,826
Character #1820,First Citizen,Day One Bitcoin Investor,Male,Android,None,Angry,97,95,92,86,70,1453,High,True,84
Character #1821,First Citizen,Grunt,Female,Human,None,Tired,57,55,89,47,39,292,Low,False,1540
Character #1822,First Citizen,NFT Artist,Male,Aeon,Dead Eye,Scar,80,91,84,88,84,873,Mid,True,45
Character #1823,First Citizen,Corporate,Male,Human,None,Cyborg,16,77,45,99,71,437,Low,True,467
Character #1824,First Citizen,Cook,Male,Human,None,Focused,59,66,92,87,84,292,Low,True,885
Character #1825,First Citizen,Assistant,Male,Android,None,Focused,43,49,80,12,91,295,Low,True,1425
Character #1826,First Citizen,Chef,Female,Human,None,Bloodshot,98,97,26,34,30,437,Low,True,837
Character #1827,First Citizen,Grunt,Male,Human,None,Sad,60,23,90,75,57,294,Low,True,1452
Character #1828,First Citizen,Driver,Female,Mutant,None,Paranoid,20,72,20,25,54,296,Low,True,1879
Character #1829,First Citizen,Grunt,Female,Human,None,Scar,43,51,65,58,37,293,Low,True,1739
Character #1830,First Citizen,Driver,Male,Human,None,Paranoid,81,76,83,12,22,290,Low,True,1685
Character #1831,First Citizen,Cyberstreet Trader,Male,Human,None,Bloodshot,89,90,69,26,75,588,Mid,True,720
Character #1832,First Citizen,Assistant,Male,Albino,None,Angry,89,24,72,98,14,293,Low,True,767
Character #1833,First Citizen,Driver,Male,Human,None,Angry,42,35,28,28,67,293,Low,True,1949
Character #1834,First Citizen,Cyber Ninja,Female,Albino,None,Sad,64,59,81,88,58,871,Mid,True,325
Character #1835,First Citizen,Assistant,Male,Mutant,None,Bloodshot,44,88,74,91,63,295,Low,True,840
Character #1836,First Citizen,Grunt,Male,Android,None,Scar,31,84,66,59,48,299,Low,False,1339
Character #1837,First Citizen,Samurai,Female,Human,None,Bloodshot,97,87,27,34,28,581,Mid,True,829
Character #1838,First Citizen,Chat Support,Female,Human,None,Sad,46,58,74,11,29,295,Low,True,1935
Character #1839,First Citizen,Grunt,Male,Human,None,Focused,11,42,16,36,86,294,Low,True,1958
Character #1840,First Citizen,Chat Support,Female,Human,None,Focused,81,76,75,86,47,290,Low,True,1102
Character #1841,First Citizen,Worker,Female,Android,None,Angry,38,22,56,11,76,298,Low,True,1786
Character #1842,First Citizen,Officer,Male,Android,None,Bloodshot,46,39,35,58,68,436,Low,True,1302
Character #1843,First Citizen,Worker,Male,Human,None,Paranoid,35,62,82,97,65,297,Low,True,1110
Character #1844,First Citizen,Punk,Female,Human,None,Suspicious,76,64,52,78,99,443,Low,True,609
Character #1845,First Citizen,Builder,Female,Human,None,Angry,44,80,31,90,17,294,Low,True,1681
Character #1846,First Citizen,Punk,Female,Albino,None,Cyborg,60,57,80,43,47,437,Low,True,428
Character #1847,First Citizen,Builder,Male,Ape,Athele,Angry,65,77,41,84,41,293,Low,True,184
Character #1848,First Citizen,Cyber Ninja,Male,Human,None,Grumpy,63,89,89,69,75,873,Mid,True,375
Character #1849,First Citizen,Grunt,Male,Mutant,None,Bloodshot,17,33,14,90,39,293,Low,True,1851
Character #1850,First Citizen,Club Promoter,Female,Android,None,Sad,53,53,28,57,82,435,Low,True,946
Character #1851,First Citizen,Grunt,Male,Human,None,Paranoid,85,49,48,12,25,296,Low,True,1893
Character #1852,First Citizen,Assistant,Male,Android,None,Alien,14,34,54,90,57,290,Low,True,1098
Character #1853,First Citizen,Tech Weapon Dealer,Male,Android,None,Suspicious,61,92,80,73,74,871,Mid,True,357
Character #1854,First Citizen,Scavenger,Male,Human,None,Tired,67,65,95,73,28,438,Low,True,570
Character #1855,First Citizen,Driver,Female,Human,None,Angry,66,32,91,53,51,296,Low,True,1551
Character #1856,First Citizen,Club Owner,Male,Human,None,Scar,74,59,74,28,71,587,Mid,True,693
Character #1857,First Citizen,Scavenger,Female,Human,None,Alien,29,58,95,41,15,442,Low,True,632
Character #1858,First Citizen,Corporate,Male,Human,None,Grumpy,70,71,54,26,84,440,Low,True,714
Character #1859,First Citizen,Cyberstreet Trader,Female,Mutant,None,Bloodshot,18,37,26,86,98,585,Mid,True,892
Character #1860,First Citizen,Mercenary,Male,Human,None,Grumpy,23,49,89,43,91,580,Mid,True,726
Character #1861,First Citizen,Cyberstreet Trader,Male,Human,None,Angry,79,38,82,79,27,584,Mid,True,864
Character #1862,First Citizen,Driver,Female,Mutant,None,Tired,42,54,86,13,40,298,Low,True,1648
Character #1863,First Citizen,Grunt,Female,Human,None,Grumpy,62,40,77,64,18,294,Low,True,1694
Character #1864,First Citizen,Club Promoter,Male,Albino,None,Grumpy,24,67,70,50,68,442,Low,True,564
Character #1865,First Citizen,Builder,Male,Mutant,None,Bloodshot,93,18,56,44,38,299,Low,True,1549
Character #1866,First Citizen,Punk,Male,Mutant,None,Suspicious,54,40,75,61,23,443,Low,True,904
Character #1867,First Citizen,Club Promoter,Female,Human,None,Scar,39,98,13,73,88,443,Low,True,881
Character #1868,First Citizen,Chat Support,Female,Human,None,Grumpy,37,19,20,61,71,295,Low,True,1941
Character #1869,First Citizen,Grunt,Female,Human,None,Focused,77,75,97,69,90,298,Low,True,809
Character #1870,First Citizen,Builder,Male,Human,None,Skeptical,46,58,34,11,74,290,Low,True,1877
Character #1871,First Citizen,Bartender,Female,Human,None,Scar,64,73,11,34,67,296,Low,True,1774
Character #1872,First Citizen,Chat Support,Female,Human,None,Grumpy,98,30,17,97,36,297,Low,True,1658
Character #1873,First Citizen,Developer,Male,Human,None,Paranoid,77,72,89,73,22,437,Low,False,803
Character #1874,First Citizen,Bartender,Male,Android,None,Angry,40,46,81,85,59,296,Low,True,1156
Character #1875,First Citizen,Grunt,Female,Human,None,Glowing,82,31,99,40,10,296,Low,True,430
Character #1876,First Citizen,Exectuive,Female,Albino,None,Tired,81,77,98,66,73,875,Mid,True,192
Character #1877,First Citizen,Mercenary,Female,Android,None,Focused,31,41,73,50,97,589,Mid,True,637
Character #1878,First Citizen,Samurai,Male,Mutant,None,Angry,77,55,54,49,26,584,Mid,True,671
Character #1879,First Citizen,Nerd,Female,Android,None,Scar,15,89,49,71,29,444,Low,True,724
Character #1880,First Citizen,Builder,Male,Human,None,Grumpy,35,67,56,70,96,294,Low,True,1285
Character #1881,First Citizen,Club Promoter,Male,Human,None,Angry,59,28,73,85,75,437,Low,True,806
Character #1882,First Citizen,Nerd,Female,Human,None,Skeptical,94,35,48,32,87,437,Low,True,668
Character #1883,First Citizen,Cyber Ninja,Female,Albino,None,Paranoid,51,99,71,67,98,870,Mid,True,298
Character #1884,First Citizen,Tech Runner,Female,Android,None,Cyborg,52,57,44,37,35,586,Mid,True,659
Character #1885,First Citizen,Cook,Female,Human,None,Skeptical,11,75,90,34,81,291,Low,True,1500
Character #1886,First Citizen,Worker,Male,Ape,Shield,Alien,78,81,63,81,91,294,Low,True,155
Character #1887,First Citizen,Grunt,Male,Human,None,Tired,74,79,68,10,18,298,Low,True,1755
Character #1888,First Citizen,Punk,Male,Human,None,Bloodshot,28,74,68,98,12,440,Low,True,1000
Character #1889,First Citizen,Wraith,Female,Android,None,Sad,71,99,81,71,77,1456,High,True,57
Character #1890,First Citizen,Scavenger,Male,Human,None,Scar,83,36,74,76,46,439,Low,True,612
Character #1891,First Citizen,Tech Runner,Female,Human,None,Sad,16,54,65,17,25,586,Mid,False,1688
Character #1892,First Citizen,Cook,Female,Human,None,Suspicious,30,64,69,34,44,299,Low,True,1810
Character #1893,First Citizen,Cyber Ninja,Female,Human,None,Demon Eyes,90,71,75,69,57,873,Mid,True,151
Character #1894,First Citizen,Bartender,Male,Human,None,Tired,94,90,70,28,14,295,Low,True,1476
Character #1895,First Citizen,Cyberstreet Trader,Female,Mutant,None,Skeptical,37,39,78,55,41,580,Mid,True,943
Character #1896,First Citizen,Chat Support,Male,Android,None,Focused,88,30,91,61,22,292,Low,False,1405
Character #1897,First Citizen,Bartender,Female,Android,None,Tired,28,53,66,15,19,294,Low,True,1914
Character #1898,First Citizen,Officer,Female,Human,None,Grumpy,11,63,89,34,66,440,Low,True,1340
Character #1899,First Citizen,Grunt,Male,Android,None,Grumpy,53,18,38,85,47,293,Low,True,1638
Character #1900,First Citizen,Tech Weapon Dealer,Male,Human,None,Tired,84,77,99,70,94,874,Mid,True,347
Character #1901,First Citizen,Cook,Female,Mutant,None,Bloodshot,92,30,52,88,99,294,Low,True,827
Character #1902,First Citizen,Assistant,Female,Human,None,Tired,63,56,19,16,55,296,Low,True,1911
Character #1903,First Citizen,Driver,Female,Human,None,Skeptical,43,83,84,26,79,292,Low,True,1423
Character #1904,First Citizen,Bartender,Female,Android,None,Sad,89,14,57,87,69,299,Low,True,1177
Character #1905,First Citizen,Punk,Male,Human,None,Suspicious,59,57,75,36,84,437,Low,True,828
Character #1906,First Citizen,Builder,Male,Android,None,Skeptical,20,33,16,62,48,296,Low,True,1921
Character #1907,First Citizen,Driver,Female,Ape,Hard Gut,Grumpy,95,90,32,13,41,294,Low,True,238
Character #1908,First Citizen,Cyberstreet Trader,Female,Android,None,Scar,88,80,11,99,81,581,Mid,True,565
Character #1909,First Citizen,Chat Support,Female,Human,None,Paranoid,94,45,31,11,47,290,Low,True,1900
Character #1910,First Citizen,Assassin,Female,Human,None,Skeptical,82,60,80,81,99,876,Mid,True,224
Character #1911,First Citizen,Cook,Male,Albino,None,Angry,97,95,83,91,68,297,Low,True,447
Character #1912,First Citizen,Officer,Male,Human,None,Bloodshot,86,19,49,32,72,444,Low,True,1421
Character #1913,First Citizen,Day One Bitcoin Investor,Male,Human,None,Alien,92,93,88,86,81,1458,High,True,78
Character #1914,First Citizen,Builder,Male,Ape,Dead Eye,Suspicious,40,10,61,26,45,294,Low,True,431
Character #1915,First Citizen,Builder,Female,Human,None,Cyborg,27,78,40,80,76,295,Low,False,832
Character #1916,First Citizen,Mercenary,Female,Ghost,Athele,Paranoid,85,84,66,56,91,586,Mid,True,70
Character #1917,First Citizen,Chat Support,Male,Human,None,Tired,39,39,50,69,43,294,Low,False,1848
Character #1918,First Citizen,Builder,Male,Human,None,Grumpy,30,51,87,51,99,294,Low,True,1323
Character #1919,First Citizen,Bartender,Female,Human,None,Sad,50,91,38,42,36,292,Low,True,1745
Character #1920,First Citizen,Developer,Female,Mutant,None,Skeptical,31,76,45,86,86,438,Low,True,681
Character #1921,First Citizen,Grunt,Male,Ghost,Dead Eye,Angry,58,95,50,71,56,295,Low,True,139
Character #1922,First Citizen,Chef,Male,Mutant,None,Suspicious,85,20,95,97,83,444,Low,True,461
Character #1923,First Citizen,NFT Artist,Female,Human,None,Demon Eyes,77,93,84,55,96,879,Mid,True,126
Character #1924,First Citizen,Architect,Female,Human,None,Scar,72,73,88,56,56,870,Mid,True,237
Character #1925,First Citizen,Driver,Female,Ape,Dead Eye,Scar,21,23,11,18,62,290,Low,True,465
Character #1926,First Citizen,Chat Support,Male,Human,None,Bloodshot,76,11,81,20,97,296,Low,True,1656
Character #1927,First Citizen,Club Promoter,Female,Mutant,None,Robot,33,66,15,92,20,441,Low,True,715
Character #1928,First Citizen,Cyberstreet Trader,Male,Human,None,Bloodshot,40,54,97,40,46,588,Mid,True,1057
Character #1929,First Citizen,Grunt,Female,Mutant,None,Skeptical,13,35,40,57,10,298,Low,True,1943
Character #1930,First Citizen,NFT Artist,Female,Human,None,Bloodshot,60,96,60,77,85,877,Mid,True,329
Character #1931,First Citizen,Club Owner,Male,Human,None,Grumpy,40,22,36,21,55,580,Mid,True,1404
Character #1932,First Citizen,Punk,Female,Mutant,None,Skeptical,64,10,97,16,57,442,Low,True,926
Character #1933,First Citizen,Bartender,Male,Human,None,Focused,39,16,33,84,31,297,Low,True,1937
Character #1934,First Citizen,Club Promoter,Female,Human,None,Scar,67,83,28,88,29,442,Low,True,973
Character #1935,First Citizen,Exectuive,Female,Human,None,Suspicious,86,60,93,59,58,878,Mid,True,297
Character #1936,First Citizen,Bartender,Male,Human,None,Focused,29,70,14,20,27,293,Low,True,1995
Character #1937,First Citizen,Worker,Male,Human,None,Tired,45,65,47,41,67,299,Low,False,1604
Character #1938,First Citizen,Celebrity,Male,Human,None,Tired,97,77,86,85,75,1456,High,True,168
Character #1939,First Citizen,Builder,Male,Human,None,Grumpy,74,45,30,96,70,291,Low,True,1342
Character #1940,First Citizen,Bartender,Male,Human,None,Focused,33,68,15,19,74,298,Low,True,1924
Character #1941,First Citizen,Cook,Male,Human,None,Focused,76,84,27,11,32,297,Low,True,1838
Character #1942,First Citizen,Tech Runner,Male,Human,None,Cyborg,97,87,21,46,16,586,Mid,True,611
Character #1943,First Citizen,Worker,Female,Human,None,Paranoid,94,71,30,90,15,294,Low,True,1401
Character #1944,First Citizen,Chat Support,Male,Albino,None,Sad,68,51,37,57,98,294,Low,True,795
Character #1945,First Citizen,Driver,Female,Human,None,Grumpy,76,18,12,83,64,293,Low,True,1793
Character #1946,First Citizen,Tech Runner,Male,Albino,None,Scar,95,31,48,22,24,583,Mid,True,747
Character #1947,First Citizen,Chat Support,Female,Human,None,Grumpy,34,95,25,71,19,296,Low,True,1835
Character #1948,First Citizen,Exectuive,Male,Human,None,Bloodshot,60,90,74,63,93,878,Mid,True,286
Character #1949,First Citizen,Scavenger,Male,Human,None,Suspicious,18,52,13,74,71,441,Low,True,1027
Character #1950,First Citizen,Punk,Female,Android,None,Grumpy,43,47,10,56,31,439,Low,True,1363
Character #1951,First Citizen,Grunt,Male,Human,None,Angry,73,87,32,44,38,297,Low,True,1606
Character #1952,First Citizen,Chef,Female,Human,None,Suspicious,34,29,76,83,45,439,Low,True,933
Character #1953,First Citizen,Driver,Female,Human,None,Grumpy,52,72,65,97,80,295,Low,True,1061
Character #1954,First Citizen,Punk,Male,Human,None,Scar,23,93,57,85,17,436,Low,True,995
Character #1955,First Citizen,Developer,Female,Human,None,Grumpy,42,78,98,11,49,435,Low,True,1086
Character #1956,First Citizen,Scavenger,Male,Human,None,Angry,31,14,30,78,89,436,Low,True,895
Character #1957,First Citizen,Assistant,Male,Human,None,Sad,83,45,24,39,50,296,Low,True,1812
Character #1958,First Citizen,Chat Support,Female,Albino,None,Angry,75,94,54,64,50,291,Low,True,684
Character #1959,First Citizen,Builder,Female,Albino,None,Cyborg,95,29,12,99,77,299,Low,True,476
Character #1960,First Citizen,Club Promoter,Male,Human,None,Tired,29,62,62,81,43,441,Low,True,1046
Character #1961,First Citizen,Driver,Female,Human,None,Suspicious,24,85,69,57,86,296,Low,True,1420
Character #1962,First Citizen,Club Promoter,Male,Human,None,Grumpy,22,89,84,46,72,438,Low,True,861
Character #1963,First Citizen,Worker,Male,Human,None,Suspicious,40,68,24,99,64,299,Low,True,1458
Character #1964,First Citizen,Driver,Female,Human,None,Scar,34,76,74,49,30,297,Low,True,1744
Character #1965,First Citizen,Bartender,Female,Human,None,Focused,73,35,42,27,52,294,Low,True,1862
Character #1966,First Citizen,Assistant,Male,Human,None,Scar,45,36,44,13,87,296,Low,True,1857
Character #1967,First Citizen,Club Promoter,Female,Human,None,Bloodshot,12,54,95,21,40,443,Low,True,1479
Character #1968,First Citizen,Cook,Female,Human,None,Sad,80,89,47,91,76,296,Low,True,928
